station_id,exponential,gaussian,idw,spherical,lon,lat
MO_Chillicothe_22_ENE,0.07912881212380234,0.07958023174055205,0.1002714788864566,0.07870427784241546,-93.15,39.87
MO_Joplin_24_N,0.06080263045863569,0.05974086855790613,0.07819523901870207,0.061644883232354654,-94.58,37.43
MO_Salem_10_W,0.060314307038637556,0.07831430209692844,0.04115821164883641,0.07184175899486021,-91.72,37.63
MS_Holly_Springs_4_N,0.08823174006309137,0.08165223346858715,0.10604662422136882,0.08223575542444826,-89.43,34.82
MS_Newton_5_ENE,0.09146084987143242,0.0777568188927816,0.07802987212845537,0.08234423057837396,-89.07,32.34
MT_Dillon_18_WSW,0.05385834520417526,0.04554986525870536,0.05220954591901886,0.047184248257596643,-113.01,45.16
MT_Lewistown_42_WSW,0.08979436761195154,0.08979715659383608,0.0903392647287485,0.09022715935780014,-110.29,46.88
MT_St._Mary_1_SSW,0.054843438724085224,0.05932593941420943,0.061665405872681746,0.055651764808334725,-113.43,48.74
MT_Wolf_Point_29_ENE,0.048230994816048235,0.05879843182057344,0.038482569621938044,0.054197637787898836,-105.1,48.31
MT_Wolf_Point_34_NE,0.03026697660637489,0.03242016189333756,0.044214179550270856,0.026919031423084747,-105.21,48.49
NC_Asheville_13_S,0.034945495984566706,0.041420149877075985,0.043320292574609565,0.03573227938368842,-82.56,35.42
NC_Asheville_8_SSW,0.06174471328296814,0.06416066009603832,0.05706229543140041,0.06339315803401477,-82.61,35.49
NC_Durham_11_W,0.04400514169016423,0.047229611707307335,0.04315741229728737,0.04393646202333435,-79.09,35.97
ND_Jamestown_38_WSW,0.11691523040554937,0.12096466139601675,0.10552507295284562,0.11934813048896685,-99.48,46.77
ND_Medora_7_E,0.09996233722377224,0.09933866523791063,0.09541229989218492,0.09979090785114517,-103.38,46.89
ND_Northgate_5_ESE,0.07273050006671575,0.08575416855846059,0.07203727787968527,0.08046709240158682,-102.17,48.97
NE_Lincoln_8_ENE,0.07095438470677329,0.07951734949638699,0.08399543395047031,0.07516620411532517,-96.57,40.85
NE_Whitman_5_ENE,0.20048611627275756,0.17555357067649874,0.17766050747311826,0.18714852057795398,-101.44,42.07
NH_Durham_2_N,0.06955984740284345,0.08565941555183569,0.05635199443609387,0.07571583970438805,-70.93,43.17
NH_Durham_2_SSW,0.05142600004686364,0.06176119738448515,0.0475118619225556,0.054029295231340806,-70.95,43.11
NM_Las_Cruces_20_N,0.05014764159657409,0.04154061893611417,0.031145394918444824,0.0443720483706394,-106.74,32.61
NM_Los_Alamos_13_W,0.09939196452343452,0.09336463602673907,0.08526402544690406,0.09620185077173843,-106.52,35.86
NM_Socorro_20_N,0.06845649943032406,0.056806478309816784,0.08283466575475479,0.06093584976408706,-106.89,34.36
NV_Baker_5_W,0.09468706076396045,0.09306385429016797,0.10470327756353257,0.09444871755269177,-114.21,39.01
NV_Denio_52_WSW,0.02068464688961418,0.03180981491363326,0.016979360821601796,0.025440839168432112,-119.64,41.85
NV_Mercury_3_SSW,0.048394794300307645,0.06218743445267635,0.05402596174156041,0.05423665640920754,-116.02,36.62
NY_Ithaca_13_E,0.06568523545859709,0.06672871207165587,0.06758832159110326,0.06565696758825858,-76.25,42.44
NY_Millbrook_3_W,0.05142339869168643,0.045747063209040435,0.04847161900082152,0.04829861830746445,-73.74,41.79
OH_Wooster_3_SSE,0.07734007341962694,0.08140569111915441,0.0959811266916615,0.07905298215760699,-81.91,40.76
OK_Goodwell_2_E,0.06203149672202447,0.034453281079709554,0.06792132346586088,0.044321444798580814,-101.59,36.6
OK_Goodwell_2_SE,0.13409244855353947,0.132398293995469,0.13203953176229585,0.1328386992078369,-101.61,36.57
OK_Stillwater_2_W,0.1000970312673654,0.09705496922844052,0.1096944910756881,0.0954416107316638,-97.09,36.12
OK_Stillwater_5_WNW,0.08404374200279024,0.05551764869247457,0.09949583149161234,0.0648051194803048,-97.11,36.13
OR_Corvallis_10_SSW,0.05395618592102049,0.05039007981078843,0.04864894866377699,0.050881023772529115,-123.33,44.42
OR_John_Day_35_WNW,0.12407354084060725,0.12364961193014383,0.1094742722552127,0.12224375923925018,-119.65,44.56
OR_Riley_10_WSW,0.05380888175983654,0.03695445019483598,0.050651158498331385,0.04283923815839829,-119.69,43.47
PA_Avondale_2_N,0.05774358822053384,0.06035198274089205,0.056807231858350515,0.05791487391708111,-75.79,39.86
RI_Kingston_1_NW,0.06937447356539332,0.06446564428799409,0.07215301967655295,0.06444607104291336,-71.54,41.49
RI_Kingston_1_W,0.06490738064686354,0.06255290032881154,0.06645457148416872,0.05802329556622156,-71.54,41.48
SC_Blackville_3_W,0.05963921850966153,0.07332397399126868,0.0756799685518371,0.06612082215969328,-81.33,33.36
SC_McClellanville_7_NE,0.10606326844869084,0.10825666140798379,0.09644547204585475,0.10708509957014696,-79.36,33.15
SD_Aberdeen_35_WNW,0.07658814201764369,0.06573323542111793,0.05487089826713177,0.06817569133980367,-99.13,45.71
SD_Buffalo_13_ESE,0.050365126299692115,0.04486584551201366,0.041284910323173225,0.047072755631476705,-103.3,45.52
SD_Pierre_24_S,0.24690335356268986,0.21745566008609937,0.22265176672505216,0.22962477670309567,-100.35,44.02
